Matricule,competence,niveau
860DATA044,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 3, 3, 3, 3, 3, 5, 3, 3, 3]"
860DATA046,"['Respect Règles', 'Ecoute et Gestion des émotions', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Langue', 'Excellence']","[3, 3, 3, 3, 3, 3, 3, 5, 3, 3]"
860DATAM00,"['Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions', 'Langue', 'Excellence', 'Produit et Outils', ""KPI's""]","[3, 3, 5, 5, 2, 5, 5, 5, 3, 3]"
861DATA031,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
861DATA036,"['Respect Règles', 'Ecoute et Gestion des émotions', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Langue', 'Excellence']","[3, 2, 3, 2, 3, 3, 2, 3, 2, 2]"
861DATA040,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 3, 3, 3, 3, 3, 3, 4, 4, 3]"
861DATA044,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 3, 3, 2, 4, 4, 3, 4, 3, 3]"
861DATA046,"['Respect Règles', 'Ecoute et Gestion des émotions', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Langue', 'Excellence']","[3, 3, 2, 2, 3, 2, 4, 2, 3, 2]"
862DATA040,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 5, 3, 4, 4, 5, 4, 5, 3, 4]"
862DATA043,"['Périmètre et Outils', 'Responsabilisation', 'Communication', 'Management', ""Pilotage KPI's"", 'Respect Règles', 'Relation Client', 'Motivation', 'Mindset', 'Gestion des émotions']","[4, 4, 3, 3, 3, 3, 4, 4, 4, 3]"
862DATA057,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 3, 3, 3, 3, 4, 3, 5, 2, 3]"
862DATA058,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
863DATA031,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 2, 3, 2, 3, 3, 3, 3, 3, 3]"
863DATA034,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 3, 3, 3, 3, 3, 3, 5, 3, 3]"
863DATA040,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 4, 4, 3, 3, 3, 4, 3, 3, 4]"
863DATA044,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 2, 3, 2, 3, 3, 5, 4, 2, 3]"
863DATA057,"['Respect Règles', 'Ecoute et Gestion des émotions', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Langue', 'Excellence']","[3, 3, 3, 3, 3, 3, 3, 5, 3, 3]"
863DATAM00,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[2, 2, 3, 2, 2, 3, 3, 3, 2, 3]"
864DATA030,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 2, 3, 3, 3, 3, 2, 2, 3, 3]"
864DATA034,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[4, 3, 4, 3, 3, 3, 3, 4, 3, 4]"
864DATA035,"['Respect Règles', 'Ecoute et Gestion des émotions', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Langue', 'Excellence']","[3, 3, 4, 3, 4, 5, 3, 5, 3, 3]"
864DATA038,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 2, 3, 2, 2, 3, 3, 2, 2, 2]"
864DATA040,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 5, 4, 4, 4, 5, 4, 5, 4, 4]"
864DATA041,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Gestion Motivation', 'Ecoute et Gestion des émotions', 'Produit et Outils', ""KPI's"", 'Gestion admin et Respect des règles', 'Coaching', 'Management', ""Pilotage KPI's"", 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions', 'Langue', 'Excellence']","[4, 4, 3, 4, 4, 3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3, 3, 4, 3, 2]"
864DATA045,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 2, 3, 2, 2, 3, 5, 3, 3, 3]"
864DATAM00,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 5, 3, 3, 3, 3, 5, 5, 4, 5]"
865DATA033,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[4, 3, 4, 4, 4, 4, 4, 5, 4, 3]"
865DATA034,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 4, 3, 3, 3, 3, 3, 3, 3, 2]"
865DATA046,"['Respect Règles', 'Ecoute et Gestion des émotions', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Langue', 'Excellence']","[3, 4, 4, 4, 4, 4, 4, 5, 4, 3]"
865DATAE20,"['Périmètre et Outils', 'Responsabilisation', 'Communication', 'Management', ""Pilotage KPI's"", 'Respect Règles', 'Relation Client', 'Motivation', 'Mindset', 'Gestion des émotions']","[4, 4, 3, 5, 5, 4, 3, 3, 3, 3]"
865DATAM00,"['Respect Règles', 'Ecoute et Gestion des émotions', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Langue', 'Excellence']","[3, 3, 3, 3, 3, 3, 5, 3, 5, 5]"
866DATA031,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[4, 4, 3, 3, 4, 4, 4, 3, 4, 3]"
866DATA033,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[4, 2, 4, 4, 4, 4, 3, 5, 4, 4]"
866DATA034,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 4, 3, 3, 3, 3, 5, 4, 4, 3]"
866DATA041,"['Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions', 'Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client']","[4, 4, 3, 4, 4, 4, 4, 2, 3, 3]"
866DATA042,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
866DATA045,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 5, 3, 3, 3, 3, 5, 3, 3, 3]"
866DATA058,"['Respect Règles', 'Ecoute et Gestion des émotions', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Langue', 'Excellence']","[3, 5, 3, 3, 3, 2, 5, 5, 3, 5]"
867DATA041,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Mindset', 'Gestion des émotions', 'Communication', 'Management', ""Pilotage KPI's"", 'Respect Règles', 'Relation Client', 'Motivation', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions', 'Périmètre et Outils', 'Responsabilisation']","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 4]"
867DATA043,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 4, 3, 4, 3, 3, 4, 3, 4, 4]"
867DATA044,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[2, 2, 3, 3, 2, 4, 5, 5, 3, 2]"
867DATAM00,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[5, 2, 3, 2, 3, 2, 5, 3, 1, 3]"
868DATA031,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Gestion admin et Respect des règles', 'Coaching', 'Management', ""Pilotage KPI's"", 'Gestion Motivation', 'Ecoute et Gestion des émotions']","[4, 4, 4, 4, 4, 3, 3, 4, 4, 3]"
868DATA032,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 2, 3, 2, 3, 3, 5, 5, 3, 3]"
868DATA038,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 3, 3, 2, 3, 3, 3, 3, 3, 3]"
868DATA039,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Gestion admin et Respect des règles', 'Coaching', 'Mindset', 'Gestion des émotions', 'Communication', 'Management', ""Pilotage KPI's"", 'Respect Règles', 'Relation Client', 'Motivation', 'Relation Client', ""Pilotage KPI's"", 'Gestion Motivation', 'Ecoute et Gestion des émotions', 'Périmètre et Outils', 'Responsabilisation']","[3, 3, 4, 3, 3, 3, 3, 2, 3, 5, 5, 3, 5, 3, 4, 3, 3, 3, 3, 4]"
868DATA040,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 2, 4, 2, 3, 3, 5, 5, 4, 3]"
868DATA041,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 3, 3, 3, 3, 3, 3, 2, 3, 3]"
868DATA044,"['Gestion admin et Respect des règles', 'Coaching', 'Management', ""Pilotage KPI's"", 'Gestion Motivation', 'Ecoute et Gestion des émotions', 'Langue', 'Excellence', 'Produit et Outils', ""KPI's""]","[3, 3, 2, 2, 3, 2, 3, 3, 3, 2]"
868DATA059,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
868DATAM00,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[5, 2, 3, 2, 3, 2, 2, 3, 2, 2]"
869DATA031,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[4, 4, 4, 3, 4, 4, 4, 4, 4, 3]"
869DATA034,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 3, 3, 3, 3, 3, 5, 5, 3, 2]"
869DATA038,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 3, 3, 3, 3, 3, 5, 5, 3, 5]"
869DATA041,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 3, 3, 3, 3, 3, 3, 5, 4, 3]"
869DATA045,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 3, 3, 3, 2, 2, 3, 5, 2, 2]"
869DATA058,"['Respect Règles', 'Ecoute et Gestion des émotions', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Langue', 'Excellence']","[3, 3, 3, 3, 3, 3, 5, 5, 3, 3]"
869DATA059,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
869DATAM00,"['Gestion Motivation', 'Ecoute et Gestion des émotions', 'Produit et Outils', ""KPI's"", 'Gestion admin et Respect des règles', 'Coaching', 'Relation Client', ""Pilotage KPI's"", 'Langue', 'Excellence']","[2, 3, 3, 2, 3, 3, 3, 3, 3, 2]"
870DATA001,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 2, 3, 3, 3, 3, 3, 3, 3, 2]"
870DATA008,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 3, 3, 2, 3, 3, 2, 3, 3, 3]"
870DATA037,"['Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions', 'Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
870DATA038,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
870DATA040,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 3, 3, 2, 2, 3, 2, 3, 2, 2]"
870DATAM00,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 3, 3, 2, 3, 2, 3, 3, 3, 3]"
871DATA004,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Gestion admin et Respect des règles', 'Coaching', 'Management', ""Pilotage KPI's"", 'Gestion Motivation', 'Ecoute et Gestion des émotions']","[4, 3, 3, 3, 4, 3, 3, 4, 4, 3]"
871DATA033,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', ""Pilotage KPI's"", 'Respect Règles', 'Relation Client', 'Motivation', 'Mindset', 'Gestion des émotions', 'Gestion Motivation', 'Ecoute et Gestion des émotions', 'Périmètre et Outils', 'Responsabilisation', 'Communication', 'Management', 'Produit et Outils', ""KPI's"", 'Gestion admin et Respect des règles', 'Coaching', 'Relation Client', ""Pilotage KPI's"", 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions', 'Langue', 'Excellence']","[3, 4, 4, 3, 4, 3, 4, 4, 3, 4, 3, 3, 4, 4, 4, 3, 3, 4, 4, 3, 3, 4, 4, 3, 4, 4, 4, 4, 3, 3]"
871DATA046,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 3, 3, 3, 4, 3, 3, 4, 3, 3]"
871DATA057,"['Périmètre et Outils', 'Responsabilisation', 'Communication', 'Management', ""Pilotage KPI's"", 'Respect Règles', 'Relation Client', 'Motivation', 'Mindset', 'Gestion des émotions']","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
871DATAM00,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Gestion admin et Respect des règles', 'Coaching', 'Management', ""Pilotage KPI's"", 'Gestion Motivation', 'Ecoute et Gestion des émotions', 'Gestion Motivation', 'Ecoute et Gestion des émotions', 'Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Produit et Outils', ""KPI's"", 'Gestion admin et Respect des règles', 'Coaching', 'Relation Client', ""Pilotage KPI's"", 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions', 'Langue', 'Excellence']","[3, 2, 2, 3, 4, 3, 3, 3, 2, 2, 4, 3, 3, 3, 4, 4, 3, 3, 3, 3, 2, 2, 3, 2, 3, 5, 3, 2, 3, 2]"
872DATA008,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 3, 3, 3, 3, 3, 3, 5, 4, 3]"
872DATA030,"['Respect Règles', 'Ecoute et Gestion des émotions', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Langue', 'Excellence']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
872DATA033,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Mindset', 'Gestion des émotions', 'Produit', 'Communication', ""Pilotage KPI's"", 'Respect Règles', 'Action pédagogique', 'Motivation', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions', 'Périmètre et Outils', 'Responsabilisation']","[3, 2, 3, 3, 3, 2, 5, 3, 4, 4, 5, 4, 5, 4, 5, 5, 3, 2, 4, 4]"
872DATA037,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[2, 5, 2, 3, 2, 2, 2, 5, 2, 2]"
872DATA038,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[2, 4, 4, 3, 3, 2, 4, 4, 4, 2]"
872DATA043,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Gestion admin et Respect des règles', 'Coaching', 'Management', ""Pilotage KPI's"", 'Gestion Motivation', 'Ecoute et Gestion des émotions']","[2, 3, 4, 4, 3, 3, 3, 3, 3, 2]"
872DATAM00,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 3, 3, 3, 3, 3, 4, 4, 3, 3]"
873DATA031,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 4, 4, 4, 3, 3, 4, 4, 3, 4]"
873DATA037,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[2, 2, 3, 3, 2, 3, 5, 5, 2, 2]"
873DATA040,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 3, 3, 3, 3, 3, 3, 3, 4, 3]"
873DATA041,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[3, 2, 2, 2, 3, 3, 2, 2, 3, 3]"
873DATA043,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Gestion admin et Respect des règles', 'Coaching', 'Management', ""Pilotage KPI's"", 'Gestion Motivation', 'Ecoute et Gestion des émotions']","[3, 3, 4, 3, 4, 3, 3, 3, 4, 4]"
873DATA044,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[2, 3, 3, 4, 4, 4, 3, 3, 4, 2]"
874DATA038,"['Langue', 'Excellence', 'Produit et Outils', ""KPI's"", 'Traitement', 'Demande/Besoin Client', 'Assistance', 'Polyvalence', 'Respect Règles', 'Ecoute et Gestion des émotions']","[2, 3, 4, 2, 3, 3, 3, 5, 2, 2]"
