id,matricule,Genre,Age,Pays de naissance,Ville de naissance,Etablissement,département,unité organisationnelle,poste,classification,Code-Qualification,expérience en année,Code-Niveau d'expérience,Code-Type de contrat,Type de temps contractuel,Heures de présence / jour,Heures de présence / semaine,Heures de présence / mois,Type travail,Etat de la mobilité,NbAbsencesTotaleParEmployé,taux_absenteisme,Droits Congés Payés,note globale,Rubrique,Montant de l'augmentation,Taux d'augmentation,Motif d'augmentation,Montant du salaire,Situation,salaire_estime,augmentation_estimee_de_salaire
909,152DATA063,Féminin,40,Maroc,MAR,MA-Cns,Production,SFR CSF RET TECH  EL JAD,Conseilleur Technique,Employés,E2,4,J02,AN,temps plein,7.91,39.57,180.0,Sur site,Locale,64,0.0592592592592592,"1,5 jours par mois",-99,SBM,162.0,4.681,Campagne Augmentat,3622.5,Actif,3827.46586490604,204.96586490604022
1225,194DATA034,Féminin,35,Maroc,MAR,MA-Cns,Hors production,Recrutement,Chargé De Sourcing,Employés,E2,9,C01,DI,temps plein,0.0,39.57,208.0,Sur site,Locale,163,0.058048433048433,2 jours par mois,93,SBM,359.15,6.828,Titularisation,5619.0,Actif,5734.5749047829995,115.57490478299951
4198,718DATA070,Féminin,34,Maroc,MAR,MA-Cns,Production,SFR RED TLV AS MEKNES,Chargé De Clientèle,Employés,E2,2,J01,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,255,0.4722222222222222,"1,5 jours par mois",-99,SBM,0.0,0.0,Non défini,3249.0,Actif,3388.726328334213,139.72632833421312
1966,311DATA072,Féminin,25,Maroc,MAR,MA-Cns,Production,DARTY GENERALISTE,Conseiller Commercial,Employés,E2,2,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,10,0.0185185185185185,"1,5 jours par mois",-99,SBM,235.0,6.51,Non défini,3845.0,Actif,3728.8689968421995,-116.13100315780048
5421,901DATA069,Féminin,28,Maroc,MAR,MA-Cns,Production,GO SPORT,Conseiller Commercial,Employés,E2,3,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,326,0.4024691358024691,"1,5 jours par mois",-99,SBM,235.0,6.51,Campagne Augmentat,3845.0,Actif,3828.3931377387944,-16.606862261205606
3953,677DATA031,Masculin,35,Maroc,CASABLANCA,MA-Cns,Production,GLOVO MEKNES,Responsable D'Équipe,Cadres Assimilés,A1,6,S03,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,110,0.0679012345679012,"1,5 jours par mois",97,SBM,450.0,5.952,Campagne Augmentat,8010.0,Actif,7178.7442855253385,-831.2557144746615
5765,959DATA030,Masculin,35,Maroc,MAR,MA-Cns,Production,DARTY GENERALISTE,Conseiller Digital,Employés,E2,11,C03,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,283,0.0952861952861952,"1,5 jours par mois",111,SBM,250.0,5.556,Campagne Augmentat,4750.0,Actif,4040.6167265139393,-709.3832734860607
3110,520DATA046,Masculin,42,Maroc,MAR,MA-Cns,Production,SST FIXE PREMIUM HNO,Conseilleur Technique,Employés,E2,6,C03,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,158,0.0975308641975308,"1,5 jours par mois",64,SBM,225.0,5.556,Non défini,4275.0,Actif,4626.5188546889285,351.5188546889285
3792,649DATA038,Masculin,27,Maroc,MAR,MA-Cns,Production,BACK EXCLUSIVE REFERENT,Conseilleur Technique,Employés,E2,8,C03,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,132,0.0611111111111111,"1,5 jours par mois",75,SBM,250.0,5.556,Campagne Augmentat,4750.0,Actif,4439.23555264579,-310.76444735420955
4066,698DATA066,Masculin,37,Sénégal,SEN,MA-Cns,Production,DARTY BRUN BLANC,Conseilleur Technique,Employés,E2,3,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,82,0.1012345679012345,"1,5 jours par mois",-99,SBM,180.0,4.681,Campagne Augmentat,4025.0,Actif,3970.6094339492474,-54.39056605075257
1564,243DATA070,Féminin,46,Maroc,MAR,MA-Cns,Production,SFR B2B TLV,Chargé De Clientèle,Employés,E2,2,C03,DI,temps plein,7.91,39.57,208.0,Sur site,Locale,51,0.0817307692307692,"1,5 jours par mois",-99,SBM,0.0,0.0,Non défini,4750.0,Actif,4547.378154720655,-202.6218452793446
316,049DATA038,Féminin,34,Maroc,CASABLANCA,MA-TAC,Production,SFR CSF RETENTION BO TACH,Chargé De Clientèle,Employés,E2,8,C03,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,149,0.0689814814814814,"1,5 jours par mois",103,SBM,256.58,5.56,Campagne Augmentat,4871.16,Actif,4667.331772717573,-203.82822728242718
4468,761DATA045,Masculin,30,Maroc,MAR,MA-Cns,Production,QM TL 2 MAROC,Conseilleur Technique,Employés,E2,6,C03,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,80,0.0493827160493827,"1,5 jours par mois",105,SBM,250.0,5.556,Campagne Augmentat,4750.0,Actif,4557.716077936374,-192.28392206362605
24,004DATA040,Masculin,42,Sénégal,SEN,MA-ABD,Production,DSO,Conseilleur Technique,Employés,E2,7,C02,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,108,0.0571428571428571,"1,5 jours par mois",98,SBM,250.0,5.882,Campagne Augmentat,4500.0,Actif,4554.1865462405385,54.18654624053852
5589,930DATA076,Masculin,40,Maroc,MAR,MA-Cns,Production,SFR ANTICHURN AGD 2,Chargé De Clientèle,Employés,E2,1,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,18,0.0666666666666666,"1,5 jours par mois",-99,SBM,0.0,0.0,Non défini,3845.0,Actif,3933.970902052515,88.97090205251516
1876,296DATA047,Masculin,32,Sénégal,SEN,MA-Cns,Production,CELLULE HOTLINE,Conseilleur Technique,Employés,E2,6,C02,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,75,0.0462962962962962,"1,5 jours par mois",99,SBM,250.0,5.882,Campagne Augmentat,4500.0,Actif,4561.23883800142,61.238838001419936
3739,637DATA006,Féminin,38,Maroc,MAR,MA-Cns,Hors production,BILLING & COLLECTION DEP,Cash Collection Mgr,Cadre,C2,17,J01,DI,temps plein,0.0,39.57,208.0,Sur site,Locale,595,0.1121794871794871,2 jours par mois,111,SBM,3659.7,17.304,Titularisation,24809.0,Actif,22066.385525517013,-2742.614474482987
1676,261DATA031,Masculin,39,Maroc,CASABLANCA,MA-Cns,Support production,QM TL 5 MAROC,Contrôleur Qualité,Employés,E3,11,S03,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,175,0.0589225589225589,"1,5 jours par mois",123,SBM,500.0,7.143,Non défini,7500.0,Actif,6603.284614111287,-896.7153858887132
3056,512DATA004,Féminin,44,Maroc,MAR,MA-Cns,Production,DAXON AS,Chargé De Clientèle,Employés,E2,19,S03,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,1246,0.2428849902534113,"1,5 jours par mois",99,SBM,300.0,5.455,Non défini,5800.0,Actif,5295.446871101673,-504.5531288983266
3920,670DATA068,Féminin,28,Maroc,MAR,MA-Cns,Production,SFR RED TLV AS MEKNES,Chargé De Clientèle,Employés,E2,3,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,45,0.0555555555555555,"1,5 jours par mois",-99,SBM,211.5,6.51,Campagne Augmentat,3460.5,Actif,3445.5538992065653,-14.946100793434653
2673,439DATA072,Féminin,30,Maroc,MAR,MA-Cns,Production,RED TLV AS OUJDA,Chargé De Clientèle,Employés,E2,2,J01,DI,temps plein,7.91,39.57,180.0,Travail à distance,Locale,19,0.0351851851851851,"1,5 jours par mois",-99,SBM,133.2,4.759,Augmentation SMIG,2932.2,Actif,2932.200000000001,1.3642420526593924e-12
1642,255DATA077,Masculin,37,Congo,COG,MA-Cns,Production,SFR RET HO AGD 1,Chargé De Clientèle,Employés,E2,1,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,40,0.1481481481481481,"1,5 jours par mois",-99,SBM,0.0,0.0,Non défini,3845.0,Actif,3845.000000000001,9.094947017729282e-13
5195,869DATA059,Masculin,26,Maroc,MAR,MA-Cns,Production,PROMOVACANCES,Chargé De Clientèle,Employés,E2,2,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,71,0.1314814814814814,"1,5 jours par mois",0,SBM,180.0,4.681,Campagne Augmentat,4025.0,Actif,4025.0000000000027,2.7284841053187847e-12
5263,880DATA063,Féminin,29,Maroc,MAR,MA-Cns,Production,SFR N1 ANC FTTX,Conseiller Commercial,Employés,E2,4,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,208,0.1925925925925926,"1,5 jours par mois",-99,SBM,235.0,6.51,Campagne Augmentat,3845.0,Actif,3933.970902052515,88.97090205251516
1623,253DATA061,Masculin,39,Maroc,MAR,MA-TAC,Production,SFR ANTICHURN TACH,Chargé De Clientèle,Employés,E2,5,C02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,74,0.0548148148148148,"1,5 jours par mois",-99,SBM,490.73,11.887,Campagne Augmentat,4618.9,Actif,4653.552275286154,34.65227528615469
872,147DATA007,Masculin,37,Maroc,CASABLANCA,MA-Cns,Production,ORANGE MA B2C CNS,Conseiller Commercial,Employés,E1,13,C01,DI,temps plein,4.610516765285995,39.6441459566075,182.884352399737,Sur site,Locale,362,0.1015073313846245,"1,5 jours par mois",98,SBM,143.0,5.107,Campagne Augmentat,2943.0,Actif,3791.9102899467175,848.9102899467175
4761,806DATA044,Féminin,27,Maroc,MAR,MA-Cns,Production,SFR BACK EXCLUSIVE DOSSIE,Conseilleur Technique,Employés,E2,6,C02,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,92,0.0567901234567901,"1,5 jours par mois",97,SBM,250.0,5.882,Campagne Augmentat,4500.0,Actif,4623.310867578002,123.31086757800222
3228,546DATA033,Masculin,38,Maroc,KHOURIBGA,MA-Cns,Production,SFR SST MOBILE PM,Conseilleur Technique,Employés,E2,9,S01,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,219,0.0901234567901234,"1,5 jours par mois",89,SBM,225.0,5.263,Campagne Augmentat,4500.0,Actif,4208.1654508319425,-291.8345491680575
4576,779DATA072,Masculin,30,Maroc,MAR,MA-Cns,Hors production,DEP PILOTAGE UXC,Analyste Idp,Employés,E3,1,J01,DI,temps plein,7.91,39.57,208.0,Sur site,Locale,17,0.0544871794871794,"1,5 jours par mois",-99,SBM,0.0,0.0,Historique,5972.44,Actif,5904.667826578362,-67.77217342163749
447,071DATA065,Masculin,47,Maroc,MAR,MA-TAC,Production,SFR CSF RETENTION BO TACH,Chargé De Clientèle,Employés,E2,4,C01,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,65,0.0601851851851851,"1,5 jours par mois",-99,SBM,230.51,5.584,Campagne Augmentat,4358.92,Actif,4307.095782264085,-51.82421773591523
763,127DATA077,Masculin,24,Maroc,MAR,MA-Cns,Production,SFR ANTICHURN AGD 2,Chargé De Clientèle,Employés,E2,1,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,27,0.1,"1,5 jours par mois",-99,SBM,0.0,0.0,Non défini,3845.0,Actif,3845.000000000001,9.094947017729282e-13
1819,287DATA067,Masculin,32,Sénégal,SEN,MA-Cns,Production,SFR CHAT TECH FTTH,Conseilleur Technique,Employés,E2,3,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,69,0.0851851851851851,"1,5 jours par mois",-99,SBM,180.0,4.681,Campagne Augmentat,4025.0,Actif,4135.970630787701,110.97063078770134
4200,718DATA072,Masculin,31,Maroc,MAR,MA-Cns,Production,RED TLV AS OUJDA,Chargé De Clientèle,Employés,E2,2,J01,DI,temps plein,7.91,39.57,180.0,Travail à distance,Locale,16,0.0296296296296296,"1,5 jours par mois",-99,SBM,133.2,4.759,Augmentation SMIG,2932.2,Actif,2932.200000000001,1.3642420526593924e-12
322,049DATAM00,Masculin,50,Maroc,CASABLANCA,MA-Cns,Production,ATLINKS DNP THOMSON,Chargé De Clientèle,Employés,E2,8,S02,DI,temps plein,0.0,39.57,192.0,Sur site,Locale,185,0.0802951388888889,"1,5 jours par mois",100,SBM,233.04,4.645,Non défini,5250.0,Actif,4941.6150604169725,-308.3849395830275
5074,852DATA058,Masculin,27,Maroc,MAR,MA-MKS,Production,SFR RECOUVREMENT MEKNES,Chargé De Clientèle,Employés,E2,5,C01,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,89,0.0659259259259259,"1,5 jours par mois",24,SBM,109.18,2.938,Non défini,3825.0,Actif,3904.7374000064015,79.73740000640146
2613,429DATA059,Masculin,43,Sénégal,SEN,MA-Cns,Production,SFR B2B TLV,Chargé De Clientèle,Employés,E2,5,J03,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,84,0.0622222222222222,"1,5 jours par mois",95,SBM,180.0,4.681,Campagne Augmentat,4025.0,Actif,4454.643463263646,429.6434632636456
167,028DATA077,Féminin,26,Maroc,MAR,MA-Cns,Production,RED TLV AS AGDAL 1,Chargé De Clientèle,Employés,E2,1,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,24,0.0888888888888888,"1,5 jours par mois",-99,SBM,0.0,0.0,Non défini,3845.0,Actif,3845.000000000001,9.094947017729282e-13
1772,279DATA043,Masculin,33,Maroc,MAR,MA-Cns,Production,SFR SST ADSL RABAT 1,Conseilleur Technique,Employés,E2,6,S02,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,141,0.087037037037037,"1,5 jours par mois",116,SBM,250.0,5.0,Campagne Augmentat,5250.0,Actif,4933.2055042366055,-316.7944957633945
625,100DATA043,Masculin,44,Guinée,GIN,MA-TAC,Production,SFR ANTICHURN TACH,Chargé De Clientèle,Employés,E2,7,C03,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,97,0.0513227513227513,"1,5 jours par mois",93,SBM,256.36,5.555,Campagne Augmentat,4871.16,Actif,4871.159999999997,-2.7284841053187847e-12
4668,792DATA046,Féminin,29,Maroc,MAR,MA-TAC,Production,SFR ANTICHURN TACH,Chargé De Clientèle,Employés,E2,4,C03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,67,0.062037037037037,"1,5 jours par mois",-99,SBM,131.1,2.838,Campagne Augmentat,4750.0,Actif,4561.23883800142,-188.76116199858006
2767,456DATA068,Masculin,30,Sénégal,SEN,MA-HASSANE2,Production,SFR PS BOUTIQUE,Conseiller Commercial,Employés,E2,3,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,55,0.0679012345679012,"1,5 jours par mois",-99,SBM,184.41,4.676,Campagne Augmentat,4128.41,Actif,4276.016108442531,147.60610844253097
4552,775DATAE22,Féminin,55,Maroc,CASABLANCA,MA-Cns,Production,SFR ANC N2,Conseiller Commercial,Employés,E2,13,C03,DI,temps plein,0.0,42.0,180.0,Sur site,Locale,213,0.0606837606837606,"1,5 jours par mois",92,SBM,0.0,0.0,Non défini,4750.0,Actif,4923.908154961679,173.90815496167943
5746,956DATAM00,Masculin,33,Maroc,CASABLANCA,MA-MKS,Production,GLOVO MEKNES,Responsable D'Équipe,Employés,E1,8,S02,DI,temps plein,0.0,39.57,192.0,Sur site,Locale,174,0.0755208333333333,"1,5 jours par mois",90,SBM,92.28,2.547,Mutation,3714.78,Actif,5285.482327300242,1570.702327300242
3905,667DATA077,Féminin,32,Côte d'Ivoire,CIV,MA-Cns,Production,SFR ANTICHURN AGD 2,Chargé De Clientèle,Employés,E2,1,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,45,0.1666666666666666,"1,5 jours par mois",-99,SBM,0.0,0.0,Non défini,3845.0,Actif,3889.2311100105544,44.2311100105544
4459,759DATA072,Féminin,20,Maroc,MAR,MA-Cns,Production,MEDIAMETRIE,Chargé De Clientèle,Employés,E2,2,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,21,0.0388888888888888,"1,5 jours par mois",-99,SBM,180.0,4.681,Campagne Augmentat,4025.0,Actif,3979.2252262483134,-45.77477375168655
5107,856DATA072,Féminin,29,Maroc,MAR,MA-Cns,Production,SFR ANTICHURN AGD 2,Responsable D'Équipe,Employés,E4,1,J01,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,19,0.0703703703703703,"1,5 jours par mois",-99,SBM,0.0,0.0,Historique,5989.95,Actif,5845.9800409995205,-143.96995900047932
4230,723DATA034,Masculin,38,Sénégal,SEN,MA-Cns,Hors production,DEP PILOTAGE INTOWN,Analyste Idp,Employés,E3,9,C01,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,163,0.0670781893004115,"1,5 jours par mois",89,SBM,280.8,6.0,Campagne Augmentat,4960.8,Actif,5058.319039620364,97.5190396203634
151,026DATA061,Masculin,32,Maroc,MAR,MA-Cns,Production,RED TECH EXPERTISE FTTH M,Conseiller Digital,Employés,E2,5,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,107,0.0792592592592592,"1,5 jours par mois",-99,SBM,162.0,4.681,Campagne Augmentat,3622.5,Actif,3622.500000000002,1.8189894035458565e-12
5318,889DATA004,Féminin,42,Maroc,MAR,MA-Cns,Support production,COMPLIANCE & RISQ 2,Contrôleur De Fraude,Employés,E3,18,S03,DI,temps plein,0.0,44.0,180.0,Sur site,Locale,539,0.1109053497942386,"1,5 jours par mois",-99,SBM,250.0,3.448,Non défini,7500.0,Actif,7870.036747100418,370.0367471004183
4940,831DATA044,Masculin,29,Maroc,MAR,MA-Cns,Production,SFR CONTROLE REGUL AGDAL,Conseiller Commercial,Employés,E2,6,C03,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,117,0.0722222222222222,"1,5 jours par mois",-99,SBM,250.0,5.556,Non défini,4750.0,Actif,4557.716077936374,-192.28392206362605
4172,714DATA067,Masculin,46,Sénégal,SEN,MA-TAC,Production,SFR ANTICHURN TACH,Chargé De Clientèle,Employés,E2,3,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,31,0.0382716049382716,"1,5 jours par mois",-99,SBM,184.41,4.676,Campagne Augmentat,4128.41,Actif,4368.8598993200285,240.44989932002863
215,035DATA064,Masculin,36,Maroc,MAR,MA-Cns,Hors production,DIRECTION CDG,Lead Data Manager,Cadre,C2,4,C01,DI,temps plein,7.91,39.57,208.0,Sur site,Locale,78,0.0625,2 jours par mois,3,SBM,6416.69,30.089,Campagne Augmentat,27742.27,Actif,28855.68669083594,1113.4166908359402
5730,954DATA062,Masculin,31,Sénégal,SEN,MA-Cns,Production,SFR N1 ANC FTTX,Conseiller Commercial,Employés,E2,4,C01,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,43,0.0398148148148148,"1,5 jours par mois",-99,SBM,225.0,5.59,Campagne Augmentat,4250.0,Actif,4135.970630787709,-114.02936921229139
2843,470DATA069,Féminin,37,Maroc,MAR,MA-Cns,Production,SFR CSF RET TECH  EL JAD,Chargé De Clientèle,Employés,E2,3,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,70,0.0864197530864197,"1,5 jours par mois",-99,SBM,162.0,4.681,Campagne Augmentat,3622.5,Actif,3719.185895629078,96.685895629078
997,164DATA071,Masculin,29,Maroc,MAR,MA-Cns,Hors production,SUPPORT CASA-CNS,Technicien It,Employés,E4,2,J01,DI,temps plein,7.91,39.57,208.0,Sur site,Locale,21,0.0336538461538461,"1,5 jours par mois",-99,SBM,214.91,4.0,Campagne Augmentat,5587.53,Actif,5085.238159493631,-502.2918405063683
1767,278DATA077,Masculin,33,Gabon,GAB,MA-Cns,Production,SFR RET HO AGD 1,Chargé De Clientèle,Employés,E2,1,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,30,0.1111111111111111,"1,5 jours par mois",-99,SBM,180.0,4.681,Non défini,4025.0,Actif,3933.970902052515,-91.02909794748484
3018,503DATAE20,Féminin,43,Maroc,MAR,MA-Cns,Support production,COMPLIANCE & RISQ 1,Contrôleur De Fraude,Employés,E3,21,S03,DI,temps plein,0.0,42.0,180.0,Sur site,Locale,668,0.1178130511463844,"1,5 jours par mois",-99,SBM,250.0,3.333,Non défini,7750.0,Actif,7870.036747100405,120.03674710040468
5642,940DATA068,Féminin,26,Maroc,MAR,MA-Cns,Production,DARTY VAD AUTONOME MEKNES,Conseiller Commercial,Employés,E2,3,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,46,0.0567901234567901,"1,5 jours par mois",-99,SBM,162.0,4.681,Non défini,3622.5,Actif,3581.4320787499837,-41.0679212500163
5423,901DATA072,Féminin,30,Sénégal,SEN,MA-Cns,Production,SC ZARA France,Conseiller Commercial,Employés,E2,2,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,49,0.0907407407407407,"1,5 jours par mois",-99,SBM,235.0,6.51,Non défini,3845.0,Actif,3933.970902052515,88.97090205251516
3416,577DATA072,Féminin,30,Maroc,MAR,MA-Cns,Production,SFR BOT FTTH,Conseilleur Technique,Employés,E2,2,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,25,0.0462962962962962,"1,5 jours par mois",-99,SBM,180.0,4.681,Non défini,4025.0,Actif,3979.2252262483134,-45.77477375168655
613,097DATAI01,Féminin,31,Maroc,MAR,MA-HASSANE2,Production,SFR PS BOUTIQUE,Conseiller Commercial,Employés,E2,2,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,40,0.074074074074074,"1,5 jours par mois",-99,SBM,184.41,4.676,Campagne Augmentat,4128.41,Actif,4362.845893207292,234.43589320729188
2776,459DATA004,Masculin,44,Maroc,MAR,MA-Cns,Hors production,DEP MG CNS,Relais Mg,Cadres Assimilés,A3,20,J01,DI,temps plein,0.0,39.57,208.0,Sur site,Locale,469,0.0751602564102564,2 jours par mois,103,SBM,-725.85,-8.167,Promotion,8162.15,Actif,9099.973900927711,937.8239009277113
5637,939DATA060,Féminin,34,Maroc,MAR,MA-InTownProd,Production,SFR B2B IC SEDENTAIRES,Chargé De Clientèle,Employés,E2,5,S01,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,320,0.237037037037037,"1,5 jours par mois",-99,SBM,876.13,20.615,Campagne Augmentat,5126.13,Actif,4303.051595650952,-823.0784043490485
4405,751DATA007,Masculin,39,Maroc,CASABLANCA,MA-Cns,Hors production,EXPERTISE EXP TELE,Technical Specialist,Cadre,C1,12,J01,DI,temps plein,0.0,39.57,208.0,Sur site,Locale,215,0.0574252136752136,2 jours par mois,108,SBM,2602.47,25.0,Campagne Augmentat,13012.36,Actif,16548.336175463493,3535.976175463493
33,005DATA077,Féminin,33,Maroc,MAR,MA-Cns,Production,SFR RET HO AGD 1,Chargé De Clientèle,Employés,E2,1,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,40,0.1481481481481481,"1,5 jours par mois",-99,SBM,0.0,0.0,Non défini,3845.0,Actif,3889.231110010561,44.231110010561224
915,153DATA064,Masculin,33,Maroc,MAR,MA-Cns,Production,SFR CTC OFFSHORE,Chargé De Clientèle,Employés,E2,4,C01,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,82,0.0759259259259259,"1,5 jours par mois",-99,SBM,225.0,5.59,Non défini,4250.0,Actif,4135.805245628541,-114.19475437145866
12,001DATA069,Féminin,34,Sénégal,SEN,MA-Cns,Production,DARTY MULTIMEDIA,Conseilleur Technique,Employés,E2,3,J03,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,25,0.0308641975308641,"1,5 jours par mois",-99,SBM,180.0,4.681,Campagne Augmentat,4025.0,Actif,4025.0000000000027,2.7284841053187847e-12
3697,629DATA063,Féminin,27,Maroc,MAR,MA-Cns,Production,SFR DISTRIB HOTLINE MAG,Conseilleur Technique,Employés,E2,4,C01,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,57,0.0527777777777777,"1,5 jours par mois",-99,SBM,225.0,5.59,Campagne Augmentat,4250.0,Actif,3923.7276657108246,-326.27233428917543
2300,371DATA046,Féminin,32,Sénégal,SEN,MA-Cns,Production,SFR N1 ANC FTTX,Conseilleur Technique,Employés,E2,6,C01,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,365,0.2253086419753086,"1,5 jours par mois",93,SBM,225.0,5.59,Campagne Augmentat,4250.0,Actif,4372.858507862658,122.85850786265837
4169,714DATA044,Féminin,30,Congo,COG,MA-Cns,Production,SFR N1 ANC FTTX,Conseiller Commercial,Employés,E2,6,J03,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,128,0.0790123456790123,"1,5 jours par mois",86,SBM,180.0,4.681,Campagne Augmentat,4025.0,Actif,4252.938905734494,227.93890573449426
1230,195DATA008,Masculin,41,Maroc,MEKNES,MA-Cns,Support production,QM TL 3 MAROC,Contrôleur Qualité,Employés,E3,12,S02,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,230,0.0709876543209876,"1,5 jours par mois",113,SBM,500.0,7.692,Non défini,7000.0,Actif,6745.369468091703,-254.6305319082967
3749,639DATA047,Masculin,32,Maroc,MAR,MA-HASSANE2,Production,SFR RET A CHAUD RABAT,Conseiller Commercial,Employés,E2,5,C02,DI,temps plein,0.0,39.57,180.0,Sur site,Locale,147,0.1088888888888888,"1,5 jours par mois",84,SBM,260.21,5.97,Campagne Augmentat,4618.9,Actif,4616.64231406372,-2.257685936279813
1337,210DATA077,Masculin,32,Côte d'Ivoire,CIV,MA-Cns,Production,RED TLV AS AGDAL 1,Chargé De Clientèle,Employés,E2,1,J02,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,9,0.0333333333333333,"1,5 jours par mois",-99,SBM,0.0,0.0,Non défini,3845.0,Actif,3845.000000000001,9.094947017729282e-13
2098,332DATA071,Féminin,28,Maroc,MAR,MA-Cns,Production,SFR DIGITAL CONV MKN,Conseiller Digital,Employés,E2,2,J01,DI,temps plein,7.91,39.57,180.0,Sur site,Locale,249,0.4611111111111111,"1,5 jours par mois",-99,SBM,0.0,0.0,Non défini,3249.0,Actif,3391.656035246897,142.65603524689686
